rank,country_full,total_points,previous_points,rank_change,rank_date
93,Costa Rica,0,25,-6,1996-07-03
94,Burkina Faso,0,17,16,1996-07-03
95,Mauritania,0,23,-4,1996-07-03
96,Kenya,0,18,8,1996-07-03
97,Togo,0,17,12,1996-07-03
98,Barbados,0,16,14,1996-07-03
99,Singapore,0,20,-1,1996-07-03
100,Malawi,0,16,13,1996-07-03
101,Uzbekistan,0,19,1,1996-07-03
102,Albania,0,23,-12,1996-07-03
103,Congo,0,14,22,1996-07-03
104,Haiti,0,10,38,1996-07-03
105,Malaysia,0,21,-10,1996-07-03
106,Ethiopia,0,21,-10,1996-07-03
107,Malta,0,21,-14,1996-07-03
108,Guatemala,0,20,-9,1996-07-03
109,Namibia,0,14,17,1996-07-03
109,Gambia,0,14,12,1996-07-03
111,Myanmar,0,19,-11,1996-07-03
112,India,0,19,-11,1996-07-03
113,Niger,0,18,-8,1996-07-03
114,Luxembourg,0,20,-17,1996-07-03
115,Moldova,0,18,-8,1996-07-03
116,Hong Kong,0,18,-13,1996-07-03
117,Guinea-Bissau,0,14,5,1996-07-03
118,St Kitts and Nevis,0,11,20,1996-07-03
119,Armenia,0,14,5,1996-07-03
120,Suriname,0,12,15,1996-07-03
121,Panama,0,12,12,1996-07-03
122,Grenada,0,14,5,1996-07-03
123,Bahrain,0,18,-15,1996-07-03
124,Estonia,0,16,-9,1996-07-03
125,Venezuela,0,15,-6,1996-07-03
126,Bangladesh,0,17,-15,1996-07-03
127,Dominican Republic,0,16,-11,1996-07-03
128,Indonesia,0,16,-11,1996-07-03
129,St Lucia,0,12,7,1996-07-03
130,Vietnam,0,15,-10,1996-07-03
131,Burundi,0,7,20,1996-07-03
132,Azerbaijan,0,13,-2,1996-07-03
133,New Zealand,0,16,-19,1996-07-03
134,Faroe Islands,0,15,-16,1996-07-03
135,Sri Lanka,0,9,9,1996-07-03
136,Yemen,0,14,-8,1996-07-03
137,Madagascar,0,9,6,1996-07-03
138,Korea DPR,0,13,-9,1996-07-03
139,Iraq,0,12,-8,1996-07-03
140,Dominica,0,10,1,1996-07-03
141,Turkmenistan,0,12,-9,1996-07-03
142,Syria,0,9,3,1996-07-03
143,Antigua and Barbuda,0,11,-4,1996-07-03
144,Cayman Islands,0,11,-4,1996-07-03
145,Netherlands Antilles,0,12,-12,1996-07-03
146,Puerto Rico,0,11,-9,1996-07-03
147,Nepal,0,8,-1,1996-07-03
148,Cape Verde Islands,0,8,-1,1996-07-03
149,Fiji,0,8,-1,1996-07-03
150,Guyana,0,4,11,1996-07-03
151,Tahiti,0,5,6,1996-07-03
152,Jordan,0,8,-3,1996-07-03
153,Swaziland,0,6,1,1996-07-03
154,Mauritius,0,5,4,1996-07-03
155,Laos,0,7,-3,1996-07-03
156,Bermuda,0,7,-6,1996-07-03
157,Kazakhstan,0,3,9,1996-07-03
158,San Marino,0,6,-3,1996-07-03
159,Lesotho,0,6,-6,1996-07-03
160,Liechtenstein,0,5,-1,1996-07-03
161,Tajikistan,0,6,-5,1996-07-03
162,Kyrgyz Republic,0,4,0,1996-07-03
163,Botswana,0,5,-3,1996-07-03
164,Rwanda,0,1,9,1996-07-03
165,Benin,0,3,-2,1996-07-03
166,Macau,0,3,-2,1996-07-03
167,Pakistan,0,3,-2,1996-07-03
168,Maldives,0,2,-1,1996-07-03
169,Somalia,0,2,-1,1996-07-03
169,Philippines,0,2,0,1996-07-03
171,Bosnia and Herzegovina,0,1,0,1996-07-03
171,Nicaragua,0,2,-1,1996-07-03
173,Brunei Darussalam,0,1,-1,1996-07-03
174,Aruba,0,1,0,1996-07-03
175,Solomon Islands,0,1,0,1996-07-03
176,Belize,0,0,0,1996-07-03
177,Libya,0,0,0,1996-07-03
178,Seychelles,0,0,0,1996-07-03
179,Djibouti,0,0,0,1996-07-03
180,Chinese Taipei,0,0,0,1996-07-03
181,Vanuatu,0,0,0,1996-07-03
182,Chad,0,0,0,1996-07-03
182,Cambodia,0,0,0,1996-07-03
1,Brazil,0,69,0,1996-08-28
2,Germany,0,64,0,1996-08-28
3,France,0,60,0,1996-08-28
4,Czech Republic,0,60,0,1996-08-28
5,Italy,0,59,0,1996-08-28
6,Netherlands,0,59,0,1996-08-28
7,Spain,0,59,1,1996-08-28
8,Russia,0,59,1,1996-08-28
9,Sweden,0,59,-2,1996-08-28
10,Denmark,0,56,0,1996-08-28
11,Colombia,0,55,1,1996-08-28
12,Portugal,0,55,-1,1996-08-28
13,England,0,55,0,1996-08-28
14,Mexico,0,53,0,1996-08-28
15,Zambia,0,52,1,1996-08-28
16,South Africa,0,52,2,1996-08-28
17,Bulgaria,0,52,2,1996-08-28
18,Romania,0,50,5,1996-08-28
19,Ghana,0,52,1,1996-08-28
20,USA,0,52,-3,1996-08-28
21,Chile,0,46,8,1996-08-28
22,Tunisia,0,50,-1,1996-08-28
23,Croatia,0,50,-1,1996-08-28
24,Argentina,0,53,-9,1996-08-28
25,Norway,0,50,-1,1996-08-28
26,Japan,0,49,-1,1996-08-28
27,Egypt,0,49,0,1996-08-28
28,Côte d'Ivoire,0,47,0,1996-08-28
29,Turkey,0,45,2,1996-08-28
30,Greece,0,45,5,1996-08-28
31,Switzerland,0,49,-5,1996-08-28
32,Ecuador,0,45,0,1996-08-28
33,Trinidad and Tobago,0,45,1,1996-08-28
34,Morocco,0,45,-1,1996-08-28
35,Bolivia,0,44,1,1996-08-28
36,Scotland,0,45,-6,1996-08-28
37,Republic of Ireland,0,43,3,1996-08-28
38,Slovakia,0,44,-1,1996-08-28
39,Jamaica,0,40,6,1996-08-28
40,Saudi Arabia,0,43,1,1996-08-28
41,Korea Republic,0,36,12,1996-08-28
42,Austria,0,41,0,1996-08-28
43,Belgium,0,41,0,1996-08-28
43,Algeria,0,41,1,1996-08-28
45,Cameroon,0,43,-6,1996-08-28
46,Gabon,0,40,0,1996-08-28
46,Paraguay,0,34,17,1996-08-28
48,Honduras,0,38,1,1996-08-28
49,Nigeria,0,40,-2,1996-08-28
50,Thailand,0,35,11,1996-08-28
51,Cuba,0,34,13,1996-08-28
52,Israel,0,39,-4,1996-08-28
53,China PR,0,36,1,1996-08-28
54,Iceland,0,36,-2,1996-08-28
55,Poland,0,37,-5,1996-08-28
56,Uruguay,0,44,-18,1996-08-28
57,Slovenia,0,36,-2,1996-08-28
57,Lithuania,0,34,8,1996-08-28
59,Zaire,0,35,-1,1996-08-28
60,Sierra Leone,0,35,-4,1996-08-28
61,Australia,0,35,-2,1996-08-28
62,Senegal,0,36,-11,1996-08-28
63,Northern Ireland,0,35,-3,1996-08-28
64,IR Iran,0,35,-7,1996-08-28
65,Yugoslavia,0,35,-3,1996-08-28
66,Peru,0,30,12,1996-08-28
67,Zimbabwe,0,34,-1,1996-08-28
68,Finland,0,32,5,1996-08-28
69,Latvia,0,30,8,1996-08-28
70,United Arab Emirates,0,33,-3,1996-08-28
71,Wales,0,33,-1,1996-08-28
72,Tanzania,0,33,-4,1996-08-28
73,Ukraine,0,28,10,1996-08-28
74,Angola,0,32,-3,1996-08-28
75,Kuwait,0,31,-1,1996-08-28
76,El Salvador,0,30,0,1996-08-28
77,Mali,0,33,-8,1996-08-28
78,Mozambique,0,30,1,1996-08-28
79,Qatar,0,26,7,1996-08-28
80,St Vincent and the Grenadines,0,29,2,1996-08-28
81,Hungary,0,26,6,1996-08-28
82,Cyprus,0,29,-1,1996-08-28
83,Oman,0,30,-3,1996-08-28
84,Malawi,0,22,16,1996-08-28
85,Costa Rica,0,25,8,1996-08-28
86,Guinea,0,31,-11,1996-08-28
87,FYR Macedonia,0,28,-3,1996-08-28
88,Canada,0,32,-16,1996-08-28
89,Singapore,0,23,10,1996-08-28
90,Georgia,0,27,-5,1996-08-28
91,Liberia,0,26,-3,1996-08-28
92,Lebanon,0,26,-3,1996-08-28
92,Belarus,0,25,0,1996-08-28
94,Uganda,0,26,-4,1996-08-28
95,Sudan,0,25,-4,1996-08-28
96,Togo,0,23,1,1996-08-28
97,Kenya,0,24,-1,1996-08-28
98,Burkina Faso,0,24,-4,1996-08-28
99,Myanmar,0,19,12,1996-08-28
100,Mauritania,0,24,-5,1996-08-28
101,Barbados,0,23,-3,1996-08-28
102,Haiti,0,21,2,1996-08-28
103,Congo,0,21,0,1996-08-28
104,Albania,0,21,-2,1996-08-28
105,Ethiopia,0,20,1,1996-08-28
106,Panama,0,18,15,1996-08-28
107,Uzbekistan,0,22,-6,1996-08-28
108,Malaysia,0,20,-3,1996-08-28
109,St Kitts and Nevis,0,18,9,1996-08-28
110,Vietnam,0,15,20,1996-08-28
111,Guatemala,0,20,-3,1996-08-28
112,Estonia,0,17,12,1996-08-28
113,Gambia,0,19,-4,1996-08-28
114,Namibia,0,19,-5,1996-08-28
115,Moldova,0,19,0,1996-08-28
116,India,0,19,-4,1996-08-28
117,Luxembourg,0,19,-3,1996-08-28
118,Venezuela,0,17,7,1996-08-28
119,Hong Kong,0,18,-3,1996-08-28
120,Malta,0,20,-13,1996-08-28
121,Guinea-Bissau,0,18,-4,1996-08-28
122,Niger,0,19,-9,1996-08-28
122,Armenia,0,18,-3,1996-08-28
124,Grenada,0,18,-2,1996-08-28
125,Suriname,0,18,-5,1996-08-28
126,Iraq,0,12,13,1996-08-28
127,Bangladesh,0,17,-1,1996-08-28
128,Bahrain,0,17,-5,1996-08-28
129,Syria,0,11,13,1996-08-28
130,Dominican Republic,0,16,-3,1996-08-28
131,Indonesia,0,16,-3,1996-08-28
132,St Lucia,0,15,-3,1996-08-28
133,Azerbaijan,0,14,-1,1996-08-28
134,Burundi,0,14,-3,1996-08-28
135,New Zealand,0,14,-2,1996-08-28
136,Sri Lanka,0,14,-1,1996-08-28
137,Faroe Islands,0,14,-3,1996-08-28
138,Yemen,0,13,-2,1996-08-28
139,Madagascar,0,13,-2,1996-08-28
140,Dominica,0,12,0,1996-08-28
141,Korea DPR,0,12,-3,1996-08-28
142,Turkmenistan,0,12,-1,1996-08-28
143,Netherlands Antilles,0,10,2,1996-08-28
144,Jordan,0,7,8,1996-08-28
145,Antigua and Barbuda,0,11,-2,1996-08-28
146,Puerto Rico,0,9,0,1996-08-28
147,Nepal,0,9,0,1996-08-28
148,Cayman Islands,0,10,-4,1996-08-28
149,Mauritius,0,7,5,1996-08-28
150,Cape Verde Islands,0,8,-2,1996-08-28
151,Guyana,0,7,-1,1996-08-28
152,Tahiti,0,7,-1,1996-08-28
153,Fiji,0,8,-4,1996-08-28
154,Benin,0,3,11,1996-08-28
155,Swaziland,0,7,-2,1996-08-28
156,Laos,0,7,-1,1996-08-28
157,Bermuda,0,7,-1,1996-08-28
158,Kazakhstan,0,6,-1,1996-08-28
159,Lesotho,0,6,0,1996-08-28
160,Liechtenstein,0,6,0,1996-08-28
160,San Marino,0,6,-2,1996-08-28
162,Botswana,0,4,1,1996-08-28
163,Tajikistan,0,6,-2,1996-08-28
164,Kyrgyz Republic,0,4,-2,1996-08-28
165,Rwanda,0,3,-1,1996-08-28
166,Macau,0,3,0,1996-08-28
167,Pakistan,0,3,0,1996-08-28
168,Maldives,0,2,0,1996-08-28
169,Chinese Taipei,0,0,11,1996-08-28
170,Philippines,0,2,-1,1996-08-28
171,Somalia,0,2,-2,1996-08-28
172,Bosnia and Herzegovina,0,1,-1,1996-08-28
173,Nicaragua,0,1,-2,1996-08-28
174,Brunei Darussalam,0,1,-1,1996-08-28
175,Aruba,0,1,-1,1996-08-28
176,Belize,0,1,0,1996-08-28
177,Solomon Islands,0,1,-2,1996-08-28
178,Seychelles,0,0,0,1996-08-28
179,Libya,0,0,-2,1996-08-28
180,Djibouti,0,0,-1,1996-08-28
181,Vanuatu,0,0,0,1996-08-28
182,Chad,0,0,0,1996-08-28
182,Guam,0,0,0,1996-08-28
182,Cambodia,0,0,0,1996-08-28
1,Brazil,0,68,0,1996-09-25
2,Germany,0,64,0,1996-09-25
3,France,0,61,0,1996-09-25
4,Czech Republic,0,60,0,1996-09-25
5,Russia,0,58,3,1996-09-25
6,Italy,0,59,-1,1996-09-25
7,Netherlands,0,59,-1,1996-09-25
8,Sweden,0,58,1,1996-09-25
9,Denmark,0,57,1,1996-09-25
10,Spain,0,58,-3,1996-09-25
11,Colombia,0,55,0,1996-09-25
12,England,0,54,1,1996-09-25
13,Mexico,0,53,1,1996-09-25
14,Portugal,0,54,-2,1996-09-25
15,Romania,0,51,3,1996-09-25
16,Zambia,0,53,-1,1996-09-25
17,South Africa,0,52,-1,1996-09-25
18,USA,0,51,2,1996-09-25
19,Ghana,0,51,0,1996-09-25
20,Japan,0,48,6,1996-09-25
21,Bulgaria,0,51,-4,1996-09-25
22,Argentina,0,50,2,1996-09-25
23,Norway,0,49,2,1996-09-25
24,Tunisia,0,50,-2,1996-09-25
25,Croatia,0,50,-2,1996-09-25
26,Chile,0,51,-5,1996-09-25
27,Morocco,0,45,7,1996-09-25
28,Egypt,0,47,-1,1996-09-25
29,Côte d'Ivoire,0,47,-1,1996-09-25
30,Greece,0,46,0,1996-09-25
31,Ecuador,0,46,1,1996-09-25
32,Republic of Ireland,0,43,5,1996-09-25
33,Turkey,0,46,-4,1996-09-25
34,Trinidad and Tobago,0,45,-1,1996-09-25
35,Switzerland,0,46,-4,1996-09-25
36,Bolivia,0,44,-1,1996-09-25
37,Belgium,0,41,6,1996-09-25
38,Jamaica,0,42,1,1996-09-25
39,Scotland,0,44,-3,1996-09-25
40,Slovakia,0,43,-2,1996-09-25
41,Korea Republic,0,42,0,1996-09-25
42,Saudi Arabia,0,42,-2,1996-09-25
43,Honduras,0,39,5,1996-09-25
44,Algeria,0,41,-1,1996-09-25
45,Paraguay,0,39,1,1996-09-25
46,Austria,0,41,-4,1996-09-25
47,Cameroon,0,40,-2,1996-09-25
48,Gabon,0,39,-2,1996-09-25
49,Israel,0,37,3,1996-09-25
50,Thailand,0,38,0,1996-09-25
51,Nigeria,0,39,-2,1996-09-25
52,Australia,0,35,9,1996-09-25
53,Uruguay,0,36,3,1996-09-25
54,Iceland,0,36,0,1996-09-25
55,China PR,0,36,-2,1996-09-25
56,Poland,0,36,-1,1996-09-25
57,Cuba,0,37,-6,1996-09-25
58,Lithuania,0,35,-1,1996-09-25
58,Peru,0,34,8,1996-09-25
60,Zaire,0,35,-1,1996-09-25
61,Sierra Leone,0,35,-1,1996-09-25
62,Slovenia,0,35,-5,1996-09-25
63,United Arab Emirates,0,32,7,1996-09-25
64,Senegal,0,35,-2,1996-09-25
65,Northern Ireland,0,35,-2,1996-09-25
66,IR Iran,0,34,-2,1996-09-25
67,Zimbabwe,0,34,0,1996-09-25
68,Wales,0,32,3,1996-09-25
69,Ukraine,0,31,4,1996-09-25
70,Yugoslavia,0,34,-5,1996-09-25
71,Finland,0,33,-3,1996-09-25
72,El Salvador,0,30,4,1996-09-25
73,Costa Rica,0,28,12,1996-09-25
74,Hungary,0,29,7,1996-09-25
75,Latvia,0,32,-6,1996-09-25
76,Tanzania,0,31,-4,1996-09-25
77,Angola,0,31,-3,1996-09-25
78,Canada,0,28,10,1996-09-25
79,Cyprus,0,29,3,1996-09-25
80,Kuwait,0,31,-5,1996-09-25
81,Mali,0,30,-4,1996-09-25
82,Oman,0,29,1,1996-09-25
83,Mozambique,0,29,-5,1996-09-25
84,Qatar,0,29,-5,1996-09-25
85,Sudan,0,24,10,1996-09-25
86,Togo,0,24,10,1996-09-25
87,St Vincent and the Grenadines,0,29,-7,1996-09-25
88,Belarus,0,26,4,1996-09-25
89,Malawi,0,28,-5,1996-09-25
90,Guinea,0,28,-4,1996-09-25
91,Malaysia,0,20,17,1996-09-25
92,Georgia,0,27,-2,1996-09-25
93,Singapore,0,27,-4,1996-09-25
94,FYR Macedonia,0,28,-7,1996-09-25
95,Uganda,0,25,-1,1996-09-25
96,Lebanon,0,26,-4,1996-09-25
97,Liberia,0,26,-6,1996-09-25
98,Myanmar,0,23,1,1996-09-25
99,Kenya,0,24,-2,1996-09-25
100,Ethiopia,0,22,5,1996-09-25
100,Vietnam,0,20,10,1996-09-25
102,Mauritania,0,23,-2,1996-09-25
102,Burkina Faso,0,24,-4,1996-09-25
104,Barbados,0,23,-3,1996-09-25
105,Panama,0,22,1,1996-09-25
106,Namibia,0,19,8,1996-09-25
107,Congo,0,22,-4,1996-09-25
108,Haiti,0,22,-6,1996-09-25
109,Indonesia,0,15,22,1996-09-25
110,Uzbekistan,0,21,-3,1996-09-25
111,Albania,0,22,-7,1996-09-25
112,St Kitts and Nevis,0,20,-3,1996-09-25
113,Guatemala,0,20,-2,1996-09-25
114,Armenia,0,18,8,1996-09-25
115,Estonia,0,19,-3,1996-09-25
116,Gambia,0,19,-3,1996-09-25
117,India,0,19,-1,1996-09-25
118,Venezuela,0,19,0,1996-09-25
119,Moldova,0,19,-4,1996-09-25
120,Malta,0,18,0,1996-09-25
121,Azerbaijan,0,15,12,1996-09-25
122,Hong Kong,0,18,-3,1996-09-25
123,Guinea-Bissau,0,18,-2,1996-09-25
124,Luxembourg,0,19,-7,1996-09-25
125,Niger,0,18,-3,1996-09-25
126,Grenada,0,18,-2,1996-09-25
127,Iraq,0,17,-1,1996-09-25
128,Suriname,0,17,-3,1996-09-25
129,Bangladesh,0,17,-2,1996-09-25
130,Syria,0,16,-1,1996-09-25
131,Dominican Republic,0,16,-1,1996-09-25
132,Bahrain,0,17,-4,1996-09-25
133,Faroe Islands,0,14,4,1996-09-25
134,St Lucia,0,15,-2,1996-09-25
135,Burundi,0,14,-1,1996-09-25
136,New Zealand,0,14,-1,1996-09-25
137,Sri Lanka,0,14,-1,1996-09-25
138,Yemen,0,13,0,1996-09-25
139,Madagascar,0,12,0,1996-09-25
140,Dominica,0,12,0,1996-09-25
141,Korea DPR,0,12,0,1996-09-25
142,Turkmenistan,0,11,0,1996-09-25
143,Netherlands Antilles,0,10,0,1996-09-25
144,Laos,0,7,12,1996-09-25
145,Jordan,0,10,-1,1996-09-25
146,Mauritius,0,8,3,1996-09-25
147,Antigua and Barbuda,0,10,-2,1996-09-25
148,Puerto Rico,0,9,-2,1996-09-25
149,Nepal,0,9,-2,1996-09-25
150,Cayman Islands,0,9,-2,1996-09-25
151,Benin,0,7,3,1996-09-25
152,Cape Verde Islands,0,8,-2,1996-09-25
153,Guyana,0,7,-2,1996-09-25
154,Tahiti,0,7,-2,1996-09-25
155,Fiji,0,7,-2,1996-09-25
156,Swaziland,0,7,-1,1996-09-25
157,Kazakhstan,0,6,1,1996-09-25
158,Lesotho,0,6,1,1996-09-25
159,Bermuda,0,6,-2,1996-09-25
160,Botswana,0,5,2,1996-09-25
161,Tajikistan,0,5,2,1996-09-25
162,San Marino,0,6,-2,1996-09-25
163,Liechtenstein,0,6,-3,1996-09-25
164,Rwanda,0,3,1,1996-09-25
165,Philippines,0,2,5,1996-09-25
166,Kyrgyz Republic,0,4,-2,1996-09-25
167,Brunei Darussalam,0,1,7,1996-09-25
168,Solomon Islands,0,1,9,1996-09-25
169,Macau,0,3,-3,1996-09-25
170,Pakistan,0,3,-3,1996-09-25
171,Maldives,0,3,-3,1996-09-25
172,Chinese Taipei,0,3,-3,1996-09-25
173,Bosnia and Herzegovina,0,1,-1,1996-09-25
174,Somalia,0,2,-3,1996-09-25
175,Nicaragua,0,1,-2,1996-09-25
176,Seychelles,0,0,2,1996-09-25
177,Vanuatu,0,0,4,1996-09-25
178,Aruba,0,1,-3,1996-09-25
179,Papua New Guinea,0,0,0,1996-09-25
180,Belize,0,1,-4,1996-09-25
181,Libya,0,0,-2,1996-09-25
182,Djibouti,0,0,-2,1996-09-25
183,Cambodia,0,0,-1,1996-09-25
184,Chad,0,0,-2,1996-09-25
184,Guam,0,0,-2,1996-09-25
1,Brazil,0,67,0,1996-10-23
2,Germany,0,64,0,1996-10-23
3,France,0,61,0,1996-10-23
4,Czech Republic,0,61,0,1996-10-23
5,Italy,0,58,1,1996-10-23
6,Denmark,0,58,3,1996-10-23
7,Russia,0,59,-2,1996-10-23
8,Colombia,0,57,3,1996-10-23
9,Netherlands,0,58,-2,1996-10-23
10,Spain,0,57,0,1996-10-23
11,Sweden,0,58,-3,1996-10-23
12,England,0,56,0,1996-10-23
13,Portugal,0,54,1,1996-10-23
14,Romania,0,53,1,1996-10-23
15,Mexico,0,54,-2,1996-10-23
16,Zambia,0,53,0,1996-10-23
17,Argentina,0,51,5,1996-10-23
18,Norway,0,50,5,1996-10-23
19,South Africa,0,52,-2,1996-10-23
20,Japan,0,51,0,1996-10-23
21,Bulgaria,0,51,0,1996-10-23
22,Croatia,0,50,3,1996-10-23
23,Ghana,0,51,-4,1996-10-23
24,Tunisia,0,50,0,1996-10-23
25,USA,0,52,-7,1996-10-23
26,Chile,0,49,0,1996-10-23
27,Morocco,0,48,0,1996-10-23
28,Egypt,0,47,0,1996-10-23
29,Scotland,0,44,10,1996-10-23
30,Greece,0,46,0,1996-10-23
31,Côte d'Ivoire,0,47,-2,1996-10-23
32,Republic of Ireland,0,45,0,1996-10-23
32,Ecuador,0,46,-1,1996-10-23
34,Trinidad and Tobago,0,45,0,1996-10-23
35,Turkey,0,45,-2,1996-10-23
36,Belgium,0,44,1,1996-10-23
37,Slovakia,0,44,3,1996-10-23
38,Jamaica,0,44,0,1996-10-23
39,Switzerland,0,44,-4,1996-10-23
40,Saudi Arabia,0,41,2,1996-10-23
41,Bolivia,0,44,-5,1996-10-23
42,Honduras,0,41,1,1996-10-23
43,Austria,0,40,3,1996-10-23
44,Paraguay,0,41,1,1996-10-23
45,Korea Republic,0,42,-4,1996-10-23
46,Algeria,0,41,-2,1996-10-23
47,Cameroon,0,40,0,1996-10-23
48,Australia,0,37,4,1996-10-23
49,Gabon,0,39,-1,1996-10-23
50,Uruguay,0,37,3,1996-10-23
51,Lithuania,0,35,7,1996-10-23
52,Israel,0,39,-3,1996-10-23
53,Senegal,0,35,11,1996-10-23
54,Thailand,0,39,-4,1996-10-23
55,Poland,0,36,1,1996-10-23
56,Canada,0,31,22,1996-10-23
57,Peru,0,35,1,1996-10-23
58,Zimbabwe,0,34,9,1996-10-23
59,Yugoslavia,0,33,11,1996-10-23
60,Ukraine,0,33,9,1996-10-23
61,Cuba,0,36,-4,1996-10-23
62,Qatar,0,29,22,1996-10-23
63,Nigeria,0,38,-12,1996-10-23
64,Zaire,0,35,-4,1996-10-23
65,Sierra Leone,0,35,-4,1996-10-23
66,China PR,0,36,-11,1996-10-23
67,Iceland,0,37,-13,1996-10-23
68,Slovenia,0,35,-6,1996-10-23
69,Mali,0,30,12,1996-10-23
70,El Salvador,0,33,2,1996-10-23
71,IR Iran,0,34,-5,1996-10-23
72,Latvia,0,32,3,1996-10-23
73,United Arab Emirates,0,35,-10,1996-10-23
74,Northern Ireland,0,35,-9,1996-10-23
75,Wales,0,33,-7,1996-10-23
76,Finland,0,33,-5,1996-10-23
77,Mozambique,0,29,6,1996-10-23
78,Hungary,0,32,-4,1996-10-23
79,Costa Rica,0,32,-6,1996-10-23
80,Angola,0,31,-3,1996-10-23
81,Togo,0,29,5,1996-10-23
82,Sudan,0,29,3,1996-10-23
83,Tanzania,0,31,-7,1996-10-23
84,Guinea,0,28,6,1996-10-23
85,Cyprus,0,30,-6,1996-10-23
86,Kuwait,0,30,-6,1996-10-23
87,Malawi,0,28,2,1996-10-23
88,Oman,0,30,-6,1996-10-23
89,Belarus,0,28,-1,1996-10-23
90,St Vincent and the Grenadines,0,28,-3,1996-10-23
91,Liberia,0,26,6,1996-10-23
92,Malaysia,0,27,-1,1996-10-23
93,Singapore,0,27,0,1996-10-23
94,Georgia,0,27,-2,1996-10-23
95,Uganda,0,26,0,1996-10-23
96,FYR Macedonia,0,27,-2,1996-10-23
97,Lebanon,0,26,-1,1996-10-23
98,Myanmar,0,25,0,1996-10-23
99,Namibia,0,22,7,1996-10-23
100,Ethiopia,0,24,0,1996-10-23
101,Vietnam,0,24,-1,1996-10-23
102,Kenya,0,24,-3,1996-10-23
103,Burkina Faso,0,23,-1,1996-10-23
104,Mauritania,0,23,-2,1996-10-23
105,Panama,0,23,0,1996-10-23
106,Venezuela,0,19,12,1996-10-23
107,Barbados,0,23,-3,1996-10-23
108,India,0,19,9,1996-10-23
109,Estonia,0,19,6,1996-10-23
110,Congo,0,22,-3,1996-10-23
111,Haiti,0,22,-3,1996-10-23
112,Armenia,0,19,2,1996-10-23
113,Indonesia,0,21,-4,1996-10-23
114,Albania,0,21,-3,1996-10-23
115,Uzbekistan,0,21,-5,1996-10-23
116,Guatemala,0,20,-3,1996-10-23
117,St Kitts and Nevis,0,20,-5,1996-10-23
118,Moldova,0,19,1,1996-10-23
119,Gambia,0,19,-3,1996-10-23
120,Malta,0,19,0,1996-10-23
121,Hong Kong,0,18,1,1996-10-23
122,Luxembourg,0,18,2,1996-10-23
123,Azerbaijan,0,19,-2,1996-10-23
124,Bahrain,0,16,8,1996-10-23
125,Guinea-Bissau,0,18,-2,1996-10-23
126,Grenada,0,18,0,1996-10-23
127,Niger,0,18,-2,1996-10-23
128,Iraq,0,17,-1,1996-10-23
129,Suriname,0,17,-1,1996-10-23
130,Sri Lanka,0,14,7,1996-10-23
131,Bangladesh,0,17,-2,1996-10-23
132,Syria,0,16,-2,1996-10-23
133,Dominican Republic,0,16,-2,1996-10-23
134,St Lucia,0,15,0,1996-10-23
135,New Zealand,0,14,1,1996-10-23
136,Faroe Islands,0,15,-3,1996-10-23
137,Burundi,0,14,-2,1996-10-23
138,Yemen,0,12,0,1996-10-23
139,Dominica,0,12,1,1996-10-23
140,Madagascar,0,12,-1,1996-10-23
141,Turkmenistan,0,11,1,1996-10-23
142,Korea DPR,0,11,-1,1996-10-23
143,Benin,0,8,8,1996-10-23
144,Netherlands Antilles,0,10,-1,1996-10-23
145,Laos,0,10,-1,1996-10-23
146,Jordan,0,10,-1,1996-10-23
147,Antigua and Barbuda,0,10,0,1996-10-23
148,Puerto Rico,0,9,0,1996-10-23
149,Nepal,0,9,0,1996-10-23
149,Cayman Islands,0,9,1,1996-10-23
151,Mauritius,0,10,-5,1996-10-23
152,Cape Verde Islands,0,8,0,1996-10-23
153,Guyana,0,7,0,1996-10-23
154,Tahiti,0,7,0,1996-10-23
155,Fiji,0,7,0,1996-10-23
156,Liechtenstein,0,5,7,1996-10-23
157,Swaziland,0,6,-1,1996-10-23
158,Kazakhstan,0,6,-1,1996-10-23
159,Lesotho,0,6,-1,1996-10-23
160,Botswana,0,5,0,1996-10-23
161,San Marino,0,5,1,1996-10-23
162,Tajikistan,0,5,-1,1996-10-23
163,Bermuda,0,5,-4,1996-10-23
164,Rwanda,0,5,0,1996-10-23
165,Philippines,0,5,0,1996-10-23
166,Kyrgyz Republic,0,4,0,1996-10-23
167,Brunei Darussalam,0,4,0,1996-10-23
168,Papua New Guinea,0,1,11,1996-10-23
169,Solomon Islands,0,3,-1,1996-10-23
170,Bosnia and Herzegovina,0,2,3,1996-10-23
171,Macau,0,3,-2,1996-10-23
172,Pakistan,0,3,-2,1996-10-23
173,Maldives,0,3,-2,1996-10-23
174,Chinese Taipei,0,3,-2,1996-10-23
175,Seychelles,0,1,1,1996-10-23
176,Somalia,0,2,-2,1996-10-23
177,Nicaragua,0,1,-2,1996-10-23
178,Vanuatu,0,1,-1,1996-10-23
179,Aruba,0,1,-1,1996-10-23
180,Belize,0,1,0,1996-10-23
181,Central African Republic,0,0,0,1996-10-23
182,Libya,0,0,-1,1996-10-23
183,Djibouti,0,0,-1,1996-10-23
184,Cambodia,0,0,-1,1996-10-23
185,Guam,0,0,-1,1996-10-23
185,Chad,0,0,-1,1996-10-23
1,Brazil,0,68,0,1996-11-20
2,Germany,0,64,0,1996-11-20
3,France,0,61,0,1996-11-20
4,Czech Republic,0,61,0,1996-11-20
5,Denmark,0,59,1,1996-11-20
6,Russia,0,59,1,1996-11-20
