rank;country_full;total_points;previous_points;rank_change;rank_date
7;Netherlands;0;59;-1;25/09/1996
8;Sweden;0;58;1;25/09/1996
9;Denmark;0;57;1;25/09/1996
10;Spain;0;58;-3;25/09/1996
11;Colombia;0;55;0;25/09/1996
12;England;0;54;1;25/09/1996
13;Mexico;0;53;1;25/09/1996
14;Portugal;0;54;-2;25/09/1996
15;Romania;0;51;3;25/09/1996
16;Zambia;0;53;-1;25/09/1996
17;South Africa;0;52;-1;25/09/1996
18;USA;0;51;2;25/09/1996
19;Ghana;0;51;0;25/09/1996
20;Japan;0;48;6;25/09/1996
21;Bulgaria;0;51;-4;25/09/1996
22;Argentina;0;50;2;25/09/1996
23;Norway;0;49;2;25/09/1996
24;Tunisia;0;50;-2;25/09/1996
25;Croatia;0;50;-2;25/09/1996
26;Chile;0;51;-5;25/09/1996
27;Morocco;0;45;7;25/09/1996
28;Egypt;0;47;-1;25/09/1996
29;Côte d'Ivoire;0;47;-1;25/09/1996
30;Greece;0;46;0;25/09/1996
31;Ecuador;0;46;1;25/09/1996
32;Republic of Ireland;0;43;5;25/09/1996
33;Turkey;0;46;-4;25/09/1996
34;Trinidad and Tobago;0;45;-1;25/09/1996
35;Switzerland;0;46;-4;25/09/1996
36;Bolivia;0;44;-1;25/09/1996
37;Belgium;0;41;6;25/09/1996
38;Jamaica;0;42;1;25/09/1996
39;Scotland;0;44;-3;25/09/1996
40;Slovakia;0;43;-2;25/09/1996
41;Korea Republic;0;42;0;25/09/1996
42;Saudi Arabia;0;42;-2;25/09/1996
43;Honduras;0;39;5;25/09/1996
44;Algeria;0;41;-1;25/09/1996
45;Paraguay;0;39;1;25/09/1996
46;Austria;0;41;-4;25/09/1996
47;Cameroon;0;40;-2;25/09/1996
48;Gabon;0;39;-2;25/09/1996
49;Israel;0;37;3;25/09/1996
50;Thailand;0;38;0;25/09/1996
51;Nigeria;0;39;-2;25/09/1996
52;Australia;0;35;9;25/09/1996
53;Uruguay;0;36;3;25/09/1996
54;Iceland;0;36;0;25/09/1996
55;China PR;0;36;-2;25/09/1996
56;Poland;0;36;-1;25/09/1996
57;Cuba;0;37;-6;25/09/1996
58;Lithuania;0;35;-1;25/09/1996
58;Peru;0;34;8;25/09/1996
60;Zaire;0;35;-1;25/09/1996
61;Sierra Leone;0;35;-1;25/09/1996
62;Slovenia;0;35;-5;25/09/1996
63;United Arab Emirates;0;32;7;25/09/1996
64;Senegal;0;35;-2;25/09/1996
65;Northern Ireland;0;35;-2;25/09/1996
66;IR Iran;0;34;-2;25/09/1996
67;Zimbabwe;0;34;0;25/09/1996
68;Wales;0;32;3;25/09/1996
69;Ukraine;0;31;4;25/09/1996
70;Yugoslavia;0;34;-5;25/09/1996
71;Finland;0;33;-3;25/09/1996
72;El Salvador;0;30;4;25/09/1996
73;Costa Rica;0;28;12;25/09/1996
74;Hungary;0;29;7;25/09/1996
75;Latvia;0;32;-6;25/09/1996
76;Tanzania;0;31;-4;25/09/1996
77;Angola;0;31;-3;25/09/1996
78;Canada;0;28;10;25/09/1996
79;Cyprus;0;29;3;25/09/1996
80;Kuwait;0;31;-5;25/09/1996
81;Mali;0;30;-4;25/09/1996
82;Oman;0;29;1;25/09/1996
83;Mozambique;0;29;-5;25/09/1996
84;Qatar;0;29;-5;25/09/1996
85;Sudan;0;24;10;25/09/1996
86;Togo;0;24;10;25/09/1996
87;St Vincent and the Grenadines;0;29;-7;25/09/1996
88;Belarus;0;26;4;25/09/1996
89;Malawi;0;28;-5;25/09/1996
90;Guinea;0;28;-4;25/09/1996
91;Malaysia;0;20;17;25/09/1996
92;Georgia;0;27;-2;25/09/1996
93;Singapore;0;27;-4;25/09/1996
94;FYR Macedonia;0;28;-7;25/09/1996
95;Uganda;0;25;-1;25/09/1996
96;Lebanon;0;26;-4;25/09/1996
97;Liberia;0;26;-6;25/09/1996
98;Myanmar;0;23;1;25/09/1996
99;Kenya;0;24;-2;25/09/1996
100;Ethiopia;0;22;5;25/09/1996
100;Vietnam;0;20;10;25/09/1996
102;Mauritania;0;23;-2;25/09/1996
102;Burkina Faso;0;24;-4;25/09/1996
104;Barbados;0;23;-3;25/09/1996
105;Panama;0;22;1;25/09/1996
106;Namibia;0;19;8;25/09/1996
107;Congo;0;22;-4;25/09/1996
108;Haiti;0;22;-6;25/09/1996
109;Indonesia;0;15;22;25/09/1996
110;Uzbekistan;0;21;-3;25/09/1996
111;Albania;0;22;-7;25/09/1996
112;St Kitts and Nevis;0;20;-3;25/09/1996
113;Guatemala;0;20;-2;25/09/1996
114;Armenia;0;18;8;25/09/1996
115;Estonia;0;19;-3;25/09/1996
116;Gambia;0;19;-3;25/09/1996
117;India;0;19;-1;25/09/1996
118;Venezuela;0;19;0;25/09/1996
119;Moldova;0;19;-4;25/09/1996
120;Malta;0;18;0;25/09/1996
121;Azerbaijan;0;15;12;25/09/1996
122;Hong Kong;0;18;-3;25/09/1996
123;Guinea-Bissau;0;18;-2;25/09/1996
124;Luxembourg;0;19;-7;25/09/1996
125;Niger;0;18;-3;25/09/1996
126;Grenada;0;18;-2;25/09/1996
127;Iraq;0;17;-1;25/09/1996
128;Suriname;0;17;-3;25/09/1996
129;Bangladesh;0;17;-2;25/09/1996
130;Syria;0;16;-1;25/09/1996
131;Dominican Republic;0;16;-1;25/09/1996
132;Bahrain;0;17;-4;25/09/1996
133;Faroe Islands;0;14;4;25/09/1996
134;St Lucia;0;15;-2;25/09/1996
135;Burundi;0;14;-1;25/09/1996
136;New Zealand;0;14;-1;25/09/1996
137;Sri Lanka;0;14;-1;25/09/1996
138;Yemen;0;13;0;25/09/1996
139;Madagascar;0;12;0;25/09/1996
140;Dominica;0;12;0;25/09/1996
141;Korea DPR;0;12;0;25/09/1996
142;Turkmenistan;0;11;0;25/09/1996
143;Netherlands Antilles;0;10;0;25/09/1996
144;Laos;0;7;12;25/09/1996
145;Jordan;0;10;-1;25/09/1996
146;Mauritius;0;8;3;25/09/1996
147;Antigua and Barbuda;0;10;-2;25/09/1996
148;Puerto Rico;0;9;-2;25/09/1996
149;Nepal;0;9;-2;25/09/1996
150;Cayman Islands;0;9;-2;25/09/1996
151;Benin;0;7;3;25/09/1996
152;Cape Verde Islands;0;8;-2;25/09/1996
153;Guyana;0;7;-2;25/09/1996
154;Tahiti;0;7;-2;25/09/1996
155;Fiji;0;7;-2;25/09/1996
156;Swaziland;0;7;-1;25/09/1996
157;Kazakhstan;0;6;1;25/09/1996
158;Lesotho;0;6;1;25/09/1996
159;Bermuda;0;6;-2;25/09/1996
160;Botswana;0;5;2;25/09/1996
161;Tajikistan;0;5;2;25/09/1996
162;San Marino;0;6;-2;25/09/1996
163;Liechtenstein;0;6;-3;25/09/1996
164;Rwanda;0;3;1;25/09/1996
165;Philippines;0;2;5;25/09/1996
166;Kyrgyz Republic;0;4;-2;25/09/1996
167;Brunei Darussalam;0;1;7;25/09/1996
168;Solomon Islands;0;1;9;25/09/1996
169;Macau;0;3;-3;25/09/1996
170;Pakistan;0;3;-3;25/09/1996
171;Maldives;0;3;-3;25/09/1996
172;Chinese Taipei;0;3;-3;25/09/1996
173;Bosnia and Herzegovina;0;1;-1;25/09/1996
174;Somalia;0;2;-3;25/09/1996
175;Nicaragua;0;1;-2;25/09/1996
176;Seychelles;0;0;2;25/09/1996
177;Vanuatu;0;0;4;25/09/1996
178;Aruba;0;1;-3;25/09/1996
179;Papua New Guinea;0;0;0;25/09/1996
180;Belize;0;1;-4;25/09/1996
181;Libya;0;0;-2;25/09/1996
182;Djibouti;0;0;-2;25/09/1996
183;Cambodia;0;0;-1;25/09/1996
184;Chad;0;0;-2;25/09/1996
184;Guam;0;0;-2;25/09/1996
1;Brazil;0;67;0;23/10/1996
2;Germany;0;64;0;23/10/1996
3;France;0;61;0;23/10/1996
4;Czech Republic;0;61;0;23/10/1996
5;Italy;0;58;1;23/10/1996
6;Denmark;0;58;3;23/10/1996
7;Russia;0;59;-2;23/10/1996
8;Colombia;0;57;3;23/10/1996
9;Netherlands;0;58;-2;23/10/1996
10;Spain;0;57;0;23/10/1996
11;Sweden;0;58;-3;23/10/1996
12;England;0;56;0;23/10/1996
13;Portugal;0;54;1;23/10/1996
14;Romania;0;53;1;23/10/1996
15;Mexico;0;54;-2;23/10/1996
16;Zambia;0;53;0;23/10/1996
17;Argentina;0;51;5;23/10/1996
18;Norway;0;50;5;23/10/1996
19;South Africa;0;52;-2;23/10/1996
20;Japan;0;51;0;23/10/1996
21;Bulgaria;0;51;0;23/10/1996
22;Croatia;0;50;3;23/10/1996
23;Ghana;0;51;-4;23/10/1996
24;Tunisia;0;50;0;23/10/1996
25;USA;0;52;-7;23/10/1996
26;Chile;0;49;0;23/10/1996
27;Morocco;0;48;0;23/10/1996
28;Egypt;0;47;0;23/10/1996
29;Scotland;0;44;10;23/10/1996
30;Greece;0;46;0;23/10/1996
31;Côte d'Ivoire;0;47;-2;23/10/1996
32;Republic of Ireland;0;45;0;23/10/1996
32;Ecuador;0;46;-1;23/10/1996
34;Trinidad and Tobago;0;45;0;23/10/1996
35;Turkey;0;45;-2;23/10/1996
36;Belgium;0;44;1;23/10/1996
37;Slovakia;0;44;3;23/10/1996
38;Jamaica;0;44;0;23/10/1996
39;Switzerland;0;44;-4;23/10/1996
40;Saudi Arabia;0;41;2;23/10/1996
41;Bolivia;0;44;-5;23/10/1996
42;Honduras;0;41;1;23/10/1996
43;Austria;0;40;3;23/10/1996
44;Paraguay;0;41;1;23/10/1996
45;Korea Republic;0;42;-4;23/10/1996
46;Algeria;0;41;-2;23/10/1996
47;Cameroon;0;40;0;23/10/1996
48;Australia;0;37;4;23/10/1996
49;Gabon;0;39;-1;23/10/1996
50;Uruguay;0;37;3;23/10/1996
51;Lithuania;0;35;7;23/10/1996
52;Israel;0;39;-3;23/10/1996
53;Senegal;0;35;11;23/10/1996
54;Thailand;0;39;-4;23/10/1996
55;Poland;0;36;1;23/10/1996
56;Canada;0;31;22;23/10/1996
57;Peru;0;35;1;23/10/1996
58;Zimbabwe;0;34;9;23/10/1996
59;Yugoslavia;0;33;11;23/10/1996
60;Ukraine;0;33;9;23/10/1996
61;Cuba;0;36;-4;23/10/1996
62;Qatar;0;29;22;23/10/1996
63;Nigeria;0;38;-12;23/10/1996
64;Zaire;0;35;-4;23/10/1996
65;Sierra Leone;0;35;-4;23/10/1996
66;China PR;0;36;-11;23/10/1996
67;Iceland;0;37;-13;23/10/1996
68;Slovenia;0;35;-6;23/10/1996
69;Mali;0;30;12;23/10/1996
70;El Salvador;0;33;2;23/10/1996
71;IR Iran;0;34;-5;23/10/1996
72;Latvia;0;32;3;23/10/1996
73;United Arab Emirates;0;35;-10;23/10/1996
74;Northern Ireland;0;35;-9;23/10/1996
75;Wales;0;33;-7;23/10/1996
76;Finland;0;33;-5;23/10/1996
77;Mozambique;0;29;6;23/10/1996
78;Hungary;0;32;-4;23/10/1996
79;Costa Rica;0;32;-6;23/10/1996
80;Angola;0;31;-3;23/10/1996
81;Togo;0;29;5;23/10/1996
82;Sudan;0;29;3;23/10/1996
83;Tanzania;0;31;-7;23/10/1996
84;Guinea;0;28;6;23/10/1996
85;Cyprus;0;30;-6;23/10/1996
86;Kuwait;0;30;-6;23/10/1996
87;Malawi;0;28;2;23/10/1996
88;Oman;0;30;-6;23/10/1996
89;Belarus;0;28;-1;23/10/1996
90;St Vincent and the Grenadines;0;28;-3;23/10/1996
91;Liberia;0;26;6;23/10/1996
92;Malaysia;0;27;-1;23/10/1996
93;Singapore;0;27;0;23/10/1996
94;Georgia;0;27;-2;23/10/1996
95;Uganda;0;26;0;23/10/1996
96;FYR Macedonia;0;27;-2;23/10/1996
97;Lebanon;0;26;-1;23/10/1996
98;Myanmar;0;25;0;23/10/1996
99;Namibia;0;22;7;23/10/1996
100;Ethiopia;0;24;0;23/10/1996
101;Vietnam;0;24;-1;23/10/1996
102;Kenya;0;24;-3;23/10/1996
103;Burkina Faso;0;23;-1;23/10/1996
104;Mauritania;0;23;-2;23/10/1996
105;Panama;0;23;0;23/10/1996
106;Venezuela;0;19;12;23/10/1996
107;Barbados;0;23;-3;23/10/1996
108;India;0;19;9;23/10/1996
109;Estonia;0;19;6;23/10/1996
110;Congo;0;22;-3;23/10/1996
111;Haiti;0;22;-3;23/10/1996
112;Armenia;0;19;2;23/10/1996
113;Indonesia;0;21;-4;23/10/1996
114;Albania;0;21;-3;23/10/1996
115;Uzbekistan;0;21;-5;23/10/1996
116;Guatemala;0;20;-3;23/10/1996
117;St Kitts and Nevis;0;20;-5;23/10/1996
118;Moldova;0;19;1;23/10/1996
119;Gambia;0;19;-3;23/10/1996
120;Malta;0;19;0;23/10/1996
121;Hong Kong;0;18;1;23/10/1996
122;Luxembourg;0;18;2;23/10/1996
123;Azerbaijan;0;19;-2;23/10/1996
124;Bahrain;0;16;8;23/10/1996
125;Guinea-Bissau;0;18;-2;23/10/1996
126;Grenada;0;18;0;23/10/1996
127;Niger;0;18;-2;23/10/1996
128;Iraq;0;17;-1;23/10/1996
129;Suriname;0;17;-1;23/10/1996
130;Sri Lanka;0;14;7;23/10/1996
131;Bangladesh;0;17;-2;23/10/1996
132;Syria;0;16;-2;23/10/1996
133;Dominican Republic;0;16;-2;23/10/1996
134;St Lucia;0;15;0;23/10/1996
135;New Zealand;0;14;1;23/10/1996
136;Faroe Islands;0;15;-3;23/10/1996
137;Burundi;0;14;-2;23/10/1996
138;Yemen;0;12;0;23/10/1996
139;Dominica;0;12;1;23/10/1996
140;Madagascar;0;12;-1;23/10/1996
141;Turkmenistan;0;11;1;23/10/1996
142;Korea DPR;0;11;-1;23/10/1996
143;Benin;0;8;8;23/10/1996
144;Netherlands Antilles;0;10;-1;23/10/1996
145;Laos;0;10;-1;23/10/1996
146;Jordan;0;10;-1;23/10/1996
147;Antigua and Barbuda;0;10;0;23/10/1996
148;Puerto Rico;0;9;0;23/10/1996
149;Nepal;0;9;0;23/10/1996
149;Cayman Islands;0;9;1;23/10/1996
151;Mauritius;0;10;-5;23/10/1996
152;Cape Verde Islands;0;8;0;23/10/1996
153;Guyana;0;7;0;23/10/1996
154;Tahiti;0;7;0;23/10/1996
155;Fiji;0;7;0;23/10/1996
156;Liechtenstein;0;5;7;23/10/1996
157;Swaziland;0;6;-1;23/10/1996
158;Kazakhstan;0;6;-1;23/10/1996
159;Lesotho;0;6;-1;23/10/1996
160;Botswana;0;5;0;23/10/1996
161;San Marino;0;5;1;23/10/1996
162;Tajikistan;0;5;-1;23/10/1996
163;Bermuda;0;5;-4;23/10/1996
164;Rwanda;0;5;0;23/10/1996
165;Philippines;0;5;0;23/10/1996
166;Kyrgyz Republic;0;4;0;23/10/1996
167;Brunei Darussalam;0;4;0;23/10/1996
168;Papua New Guinea;0;1;11;23/10/1996
169;Solomon Islands;0;3;-1;23/10/1996
170;Bosnia and Herzegovina;0;2;3;23/10/1996
171;Macau;0;3;-2;23/10/1996
172;Pakistan;0;3;-2;23/10/1996
173;Maldives;0;3;-2;23/10/1996
174;Chinese Taipei;0;3;-2;23/10/1996
175;Seychelles;0;1;1;23/10/1996
176;Somalia;0;2;-2;23/10/1996
177;Nicaragua;0;1;-2;23/10/1996
178;Vanuatu;0;1;-1;23/10/1996
179;Aruba;0;1;-1;23/10/1996
180;Belize;0;1;0;23/10/1996
181;Central African Republic;0;0;0;23/10/1996
182;Libya;0;0;-1;23/10/1996
183;Djibouti;0;0;-1;23/10/1996
184;Cambodia;0;0;-1;23/10/1996
185;Guam;0;0;-1;23/10/1996
185;Chad;0;0;-1;23/10/1996
1;Brazil;0;68;0;20/11/1996
2;Germany;0;64;0;20/11/1996
3;France;0;61;0;20/11/1996
4;Czech Republic;0;61;0;20/11/1996
5;Denmark;0;59;1;20/11/1996
6;Russia;0;59;1;20/11/1996
7;Colombia;0;59;1;20/11/1996
8;Spain;0;57;2;20/11/1996
9;Italy;0;61;-4;20/11/1996
10;Netherlands;0;58;-1;20/11/1996
11;Mexico;0;55;4;20/11/1996
12;England;0;56;0;20/11/1996
13;Sweden;0;56;-2;20/11/1996
14;Norway;0;53;4;20/11/1996
15;Portugal;0;55;-2;20/11/1996
16;USA;0;51;9;20/11/1996
17;Bulgaria;0;51;4;20/11/1996
18;Zambia;0;53;-2;20/11/1996
19;Argentina;0;53;-2;20/11/1996
20;Romania;0;55;-6;20/11/1996
21;South Africa;0;52;-2;20/11/1996
22;Japan;0;52;-2;20/11/1996
23;Tunisia;0;51;1;20/11/1996
24;Croatia;0;51;-2;20/11/1996
25;Ghana;0;51;-2;20/11/1996
26;Chile;0;48;0;20/11/1996
27;Morocco;0;48;0;20/11/1996
28;Egypt;0;47;0;20/11/1996
29;Scotland;0;47;0;20/11/1996
30;Slovakia;0;45;7;20/11/1996
31;Turkey;0;45;4;20/11/1996
32;Côte d'Ivoire;0;46;-1;20/11/1996
33;Republic of Ireland;0;46;-1;20/11/1996
34;Ecuador;0;46;-2;20/11/1996
35;Jamaica;0;44;3;20/11/1996
36;Austria;0;43;7;20/11/1996
37;Greece;0;46;-7;20/11/1996
38;Trinidad and Tobago;0;45;-4;20/11/1996
39;Paraguay;0;43;5;20/11/1996
40;Saudi Arabia;0;44;0;20/11/1996
41;Bolivia;0;44;0;20/11/1996
42;Belgium;0;45;-6;20/11/1996
43;Switzerland;0;44;-4;20/11/1996
44;Honduras;0;43;-2;20/11/1996
45;Lithuania;0;40;6;20/11/1996
46;Korea Republic;0;43;-1;20/11/1996
47;Cameroon;0;40;0;20/11/1996
48;Australia;0;40;0;20/11/1996
49;Algeria;0;42;-3;20/11/1996
50;Canada;0;38;6;20/11/1996
51;Gabon;0;40;-2;20/11/1996
52;Poland;0;39;3;20/11/1996
53;Peru;0;38;4;20/11/1996
54;Uruguay;0;40;-4;20/11/1996
55;Israel;0;39;-3;20/11/1996
56;Senegal;0;39;-3;20/11/1996
57;Thailand;0;39;-3;20/11/1996
58;Yugoslavia;0;37;1;20/11/1996
58;Nigeria;0;36;5;20/11/1996
58;Iceland;0;35;9;20/11/1996
59;Ukraine;0;37;1;20/11/1996
62;Zimbabwe;0;37;-4;20/11/1996
63;Cuba;0;36;-2;20/11/1996
64;Qatar;0;36;-2;20/11/1996
65;Zaire;0;36;-1;20/11/1996
66;Sierra Leone;0;35;-1;20/11/1996
67;Angola;0;32;13;20/11/1996
68;El Salvador;0;34;2;20/11/1996
69;United Arab Emirates;0;33;4;20/11/1996
70;Mali;0;34;-1;20/11/1996
70;Slovenia;0;35;-2;20/11/1996
72;Hungary;0;32;6;20/11/1996
73;Guinea;0;31;11;20/11/1996
74;Cyprus;0;31;11;20/11/1996
75;Northern Ireland;0;33;-1;20/11/1996
76;Finland;0;32;0;20/11/1996
77;IR Iran;0;33;-6;20/11/1996
78;China PR;0;35;-12;20/11/1996
79;Kuwait;0;30;7;20/11/1996
80;Latvia;0;33;-8;20/11/1996
81;Mozambique;0;32;-4;20/11/1996
82;Wales;0;33;-7;20/11/1996
83;Costa Rica;0;32;-4;20/11/1996
84;Togo;0;31;-3;20/11/1996
85;Sudan;0;31;-3;20/11/1996
86;Tanzania;0;31;-3;20/11/1996
87;Malawi;0;30;0;20/11/1996
88;Oman;0;29;0;20/11/1996
89;FYR Macedonia;0;25;7;20/11/1996
90;Belarus;0;29;-1;20/11/1996
91;St Vincent and the Grenadines;0;28;-1;20/11/1996
92;Malaysia;0;27;0;20/11/1996
93;Liberia;0;27;-2;20/11/1996
94;Singapore;0;27;-1;20/11/1996
95;Georgia;0;27;-1;20/11/1996
96;Uganda;0;26;-1;20/11/1996
97;Congo;0;22;13;20/11/1996
98;Namibia;0;25;1;20/11/1996
99;Lebanon;0;25;-2;20/11/1996
100;Myanmar;0;25;-2;20/11/1996
101;Estonia;0;22;8;20/11/1996
102;Ethiopia;0;24;-2;20/11/1996
103;Vietnam;0;24;-2;20/11/1996
104;Armenia;0;22;8;20/11/1996
105;Mauritania;0;23;-1;20/11/1996
106;Kenya;0;24;-4;20/11/1996
107;Panama;0;23;-2;20/11/1996
108;Barbados;0;23;-1;20/11/1996
109;Burkina Faso;0;23;-6;20/11/1996
110;Venezuela;0;23;-4;20/11/1996
111;India;0;23;-3;20/11/1996
112;Haiti;0;22;-1;20/11/1996
113;Albania;0;21;1;20/11/1996
114;Guatemala;0;21;2;20/11/1996
115;Bahrain;0;18;9;20/11/1996
116;Moldova;0;19;2;20/11/1996
117;Indonesia;0;21;-4;20/11/1996
118;St Kitts and Nevis;0;20;-1;20/11/1996
119;Uzbekistan;0;21;-4;20/11/1996
120;Syria;0;16;12;20/11/1996
121;Gambia;0;19;-2;20/11/1996
122;Malta;0;19;-2;20/11/1996
123;Hong Kong;0;18;-2;20/11/1996
123;Luxembourg;0;18;-1;20/11/1996
125;Azerbaijan;0;18;-2;20/11/1996
126;Guinea-Bissau;0;18;-1;20/11/1996
127;Grenada;0;18;-1;20/11/1996
128;Sri Lanka;0;17;2;20/11/1996
129;Iraq;0;17;-1;20/11/1996
130;Niger;0;17;-3;20/11/1996
131;Suriname;0;17;-2;20/11/1996
132;Dominican Republic;0;16;1;20/11/1996
133;Bangladesh;0;16;-2;20/11/1996
134;St Lucia;0;15;0;20/11/1996
135;Faroe Islands;0;14;1;20/11/1996
136;New Zealand;0;15;-1;20/11/1996
137;Burundi;0;14;0;20/11/1996
138;Dominica;0;12;1;20/11/1996
139;Yemen;0;12;-1;20/11/1996
140;Madagascar;0;12;0;20/11/1996
141;Turkmenistan;0;11;0;20/11/1996
142;Korea DPR;0;11;0;20/11/1996
143;Benin;0;11;0;20/11/1996
144;Netherlands Antilles;0;10;0;20/11/1996
145;Laos;0;10;0;20/11/1996
146;Antigua and Barbuda;0;10;1;20/11/1996
147;Jordan;0;10;-1;20/11/1996
148;Puerto Rico;0;9;0;20/11/1996
149;Nepal;0;9;0;20/11/1996
150;Cayman Islands;0;9;-1;20/11/1996
151;Mauritius;0;8;0;20/11/1996
152;Bosnia and Herzegovina;0;3;18;20/11/1996
153;Cape Verde Islands;0;8;-1;20/11/1996
154;Guyana;0;7;-1;20/11/1996
155;Liechtenstein;0;7;1;20/11/1996
156;Fiji;0;7;-1;20/11/1996
157;Tahiti;0;7;-3;20/11/1996
158;Swaziland;0;6;-1;20/11/1996
159;Kazakhstan;0;6;-1;20/11/1996
160;Lesotho;0;6;-1;20/11/1996
161;Botswana;0;5;-1;20/11/1996
162;San Marino;0;5;-1;20/11/1996
163;Tajikistan;0;5;-1;20/11/1996
164;Bermuda;0;5;-1;20/11/1996
164;Rwanda;0;5;0;20/11/1996
166;Philippines;0;4;-1;20/11/1996
167;Kyrgyz Republic;0;4;-1;20/11/1996
168;Brunei Darussalam;0;4;-1;20/11/1996
169;Papua New Guinea;0;3;-1;20/11/1996
170;Solomon Islands;0;3;-1;20/11/1996
171;Macau;0;3;0;20/11/1996
172;Pakistan;0;3;0;20/11/1996
173;Maldives;0;3;0;20/11/1996
174;Chinese Taipei;0;3;0;20/11/1996
175;Seychelles;0;3;0;20/11/1996
176;Tonga;0;0;0;20/11/1996
177;Samoa;0;0;0;20/11/1996
178;Somalia;0;2;-2;20/11/1996
179;Nicaragua;0;1;-2;20/11/1996
180;Vanuatu;0;1;-2;20/11/1996
181;Aruba;0;1;-2;20/11/1996
182;Belize;0;1;-2;20/11/1996
183;Central African Republic;0;0;-2;20/11/1996
184;Libya;0;0;-2;20/11/1996
185;Djibouti;0;0;-2;20/11/1996
186;Cambodia;0;0;-2;20/11/1996
187;Andorra;0;0;0;20/11/1996
188;Cook Islands;0;0;0;20/11/1996
188;Chad;0;0;-3;20/11/1996
188;Guam;0;0;-3;20/11/1996
1;Brazil;0;68;0;18/12/1996
2;Germany;0;64;0;18/12/1996
3;France;0;61;0;18/12/1996
4;Colombia;0;59;3;18/12/1996
5;Czech Republic;0;61;-1;18/12/1996
6;Denmark;0;60;-1;18/12/1996
7;Russia;0;60;-1;18/12/1996
8;Spain;0;59;0;18/12/1996
9;Netherlands;0;58;1;18/12/1996
10;Italy;0;58;-1;18/12/1996
11;Mexico;0;56;0;18/12/1996
12;England;0;56;0;18/12/1996
13;Portugal;0;55;2;18/12/1996
14;Norway;0;55;0;18/12/1996
15;Bulgaria;0;53;2;18/12/1996
16;Romania;0;53;4;18/12/1996
17;Sweden;0;56;-4;18/12/1996
18;USA;0;54;-2;18/12/1996
19;South Africa;0;53;2;18/12/1996
20;Zambia;0;53;-2;18/12/1996
21;Japan;0;52;1;18/12/1996
22;Argentina;0;53;-3;18/12/1996
23;Tunisia;0;51;0;18/12/1996
24;Croatia;0;51;0;18/12/1996
25;Ghana;0;51;0;18/12/1996
26;Chile;0;50;0;18/12/1996
27;Morocco;0;49;0;18/12/1996
28;Egypt;0;49;0;18/12/1996
29;Scotland;0;48;0;18/12/1996
30;Slovakia;0;47;0;18/12/1996
31;Turkey;0;47;0;18/12/1996
32;Jamaica;0;46;3;18/12/1996
33;Ecuador;0;46;1;18/12/1996
34;Austria;0;46;2;18/12/1996
35;Greece;0;46;2;18/12/1996
36;Republic of Ireland;0;46;-3;18/12/1996
37;Saudi Arabia;0;45;3;18/12/1996
38;Paraguay;0;45;1;18/12/1996
39;Bolivia;0;45;2;18/12/1996
40;Canada;0;42;10;18/12/1996
41;Trinidad and Tobago;0;45;-3;18/12/1996
42;Belgium;0;44;0;18/12/1996
43;Uruguay;0;40;11;18/12/1996
44;Korea Republic;0;43;2;18/12/1996
45;Honduras;0;43;-1;18/12/1996
46;Gabon;0;42;5;18/12/1996
47;Switzerland;0;44;-4;18/12/1996
48;Lithuania;0;43;-3;18/12/1996
49;Algeria;0;42;0;18/12/1996
50;Australia;0;42;-2;18/12/1996
51;Côte d'Ivoire;0;46;-19;18/12/1996
52;Israel;0;39;3;18/12/1996
53;Poland;0;41;-1;18/12/1996
54;Peru;0;40;-1;18/12/1996
55;Yugoslavia;0;38;3;18/12/1996
56;Cameroon;0;43;-9;18/12/1996
57;Thailand;0;38;0;18/12/1996
58;Senegal;0;39;-2;18/12/1996
59;Ukraine;0;37;0;18/12/1996
60;Iceland;0;37;-2;18/12/1996
60;United Arab Emirates;0;35;9;18/12/1996
62;Kuwait;0;33;17;18/12/1996
63;Nigeria;0;37;-5;18/12/1996
64;Northern Ireland;0;33;11;18/12/1996
65;El Salvador;0;35;3;18/12/1996
66;Zaire;0;35;-1;18/12/1996
67;Mali;0;34;3;18/12/1996
68;Cuba;0;36;-5;18/12/1996
69;Qatar;0;36;-5;18/12/1996
70;Angola;0;35;-3;18/12/1996
71;Zimbabwe;0;37;-9;18/12/1996
72;Costa Rica;0;32;11;18/12/1996
73;Guinea;0;33;0;18/12/1996
74;Sudan;0;31;11;18/12/1996
75;Hungary;0;34;-3;18/12/1996
76;China PR;0;33;2;18/12/1996
77;Slovenia;0;34;-7;18/12/1996
78;Cyprus;0;33;-4;18/12/1996
79;Finland;0;33;-3;18/12/1996
80;Wales;0;32;2;18/12/1996
81;Uganda;0;26;15;18/12/1996
82;Latvia;0;32;-2;18/12/1996
83;IR Iran;0;33;-6;18/12/1996
84;Sierra Leone;0;35;-18;18/12/1996
85;Mozambique;0;32;-4;18/12/1996
86;FYR Macedonia;0;29;3;18/12/1996
87;Togo;0;31;-3;18/12/1996
88;Malawi;0;30;-1;18/12/1996
89;Tanzania;0;31;-3;18/12/1996
90;Belarus;0;29;0;18/12/1996
91;Oman;0;29;-3;18/12/1996
92;Singapore;0;27;2;18/12/1996
93;St Vincent and the Grenadines;0;28;-2;18/12/1996
94;Liberia;0;27;-1;18/12/1996
95;Georgia;0;27;0;18/12/1996
96;Malaysia;0;27;-4;18/12/1996
97;Lebanon;0;25;2;18/12/1996
98;Iraq;0;17;31;18/12/1996
99;Vietnam;0;24;4;18/12/1996
